id,energy
random1833830,-372.85714805
random178909,-219.62766401
random2299980,-476.09586751999996
random2023842,-450.50203677999997
random650304,-359.07481654
random1495369,-69.41561989
random1425949,-238.90437634
random699606,-146.45821504
random1135834,-115.60693549
random1342547,-177.6346014
random432023,-170.72917796000002
random977515,-211.40965958
random1774123,-131.2176818
random964252,-228.14584181
random1511536,-230.85197025
random1406844,-383.51111304999995
random1869434,-32.34395187
random599013,-414.13381139999996
random9318,-307.90300542
random758655,-438.89767293999995
random441637,-557.25002092
random1973783,-235.46261215
random1641315,-465.37715792999995
random445072,-229.46570942
random484938,-653.90631525
random794497,-347.97908689999997
random215977,-87.6801307
random1684721,-366.28787259999996
random2459193,-481.69098827
random347962,-259.21343766
random2210675,-162.20696979000002
random1800005,-294.49994707999997
random1301336,-415.40004617999995
random1841748,-482.67606152999997
random690771,-196.25007645
random2093532,-404.61854640999996
random1352193,-780.07490752
random445252,-126.54480437000001
random1812339,-33.29942259
random2012530,-165.03314972
random1937111,-403.07101421
random1754898,-503.27956803999996
random1240080,-203.20607163
random1288875,-278.93168541
random1832920,-134.71909427
random1037804,-16.86835862
random647143,-236.42049043
random1216011,-116.52854681000001
random1352059,-328.16856985
random743700,-283.71245485
random1335457,-206.42055628
random219440,-64.65198167
random1620011,-428.54861581
random1918584,-261.51033722
random959184,-311.74156913999997
random837151,-182.18579376
random1463366,-447.35733066999995
random537441,-149.29918393
random12207,-656.85936745
random677660,-468.49461562
random1973932,-528.86162045
random1789942,-799.77820512
random356629,-341.52276843
random1730682,-262.33302475
random602777,-1114.29544338
random558245,-811.0796714400001
random833174,-488.73915996999995
random933167,-147.08872758
random1123448,-141.53422541
random1253055,-79.00825763
random1011736,-32.84783148
random861718,-524.36728354
random457872,-358.63906502
random521307,-681.04010566
random1199313,-304.91697457
random2306660,-161.357663
random271491,-372.39011371
random1728017,-180.56374314
random1379812,-490.79035077
random694312,-146.51492194
random121953,-337.02552197999995
random1642910,-243.2905268
random608267,-802.8699796000001
random1359879,-911.44683143
random305616,-114.07343266000001
random1127280,-432.27866222999995
random475524,-461.05966988999995
random1731706,-169.864105
random2093005,-407.7424127
random1230936,-201.88190859
random234487,-146.72513097
random938883,-484.63437632
random1273182,-218.01390922000002
random2158520,-548.01925844
random619862,-149.20341155
random819523,-401.34903334999996
random2179949,-747.15620944
random753803,-106.43225499
random284624,-384.02056166999995
random1204005,-148.88542629
random1358070,-83.88839546
random1800673,-243.53395755
random2396496,-331.37535126
random1638565,-369.53963252
random506112,-825.42389028
random627340,-376.18051097
random1287250,-711.54037568
random2072994,-485.90519810999996
random762345,-201.12816171
random969890,-147.39257291
random858152,-180.6678719
random1836297,-224.84123160000001
random1793324,-448.87976411
random1460302,-44.61337539
random2218916,-188.81989103
random1783483,-280.62420313999996
random2472936,-531.6111425
random1957617,-568.5894130500001
random1436257,-217.80890622
random2186491,-285.07713864
random1239073,-188.36774135
random1306024,-18.66093441
random1533118,-362.24232421
random726024,-732.83166022
random1773399,-129.47900809
random1202034,-210.25428988000002
random2117243,-255.83169533
random222400,-179.72994092
random2387625,-520.39777658
random2001932,-325.43057474999995
random1824109,-274.12407595999997
random2419883,-424.91227157
random465381,-1094.61468131
random890389,-131.56632854
random1960673,-586.71139701
random213831,-178.43758733
random142438,-663.23068041
random1674674,-272.65660598
random1876804,-114.21230138
random2273559,-100.04308947
random1014531,-102.19773924
random2342664,-215.24548558
random1625720,-255.70423772
random1678098,-834.64665413
random1591856,-85.66016836
random1582403,-586.1614439
random1020193,-376.22571579
random1028549,-196.79509727
random2466514,-335.60961091999997
random1621319,-739.57125771
random1500844,-1638.35616673
random1634685,-304.26132665999995
random1753731,-547.21850441
random2247683,-592.83204289
random1776610,-514.98009002
random1314256,-484.42782757
random1683215,-215.89715773
random1534220,-65.4998267
random1263737,-726.63686535
random1111513,-458.88885866
random1165776,-856.35821133
random533319,-518.01809935
random2480142,-522.13382484
random1746087,-307.86921494999996
random1601591,-123.9900325
random2323066,-422.8421307
random1605285,-242.36124861
random1748433,-526.46605361
random2319623,-758.88015605
random1934871,-55.17631918
random638547,-417.53018631
random1693459,-711.0612991200001
random312958,-515.41644692
random2151276,-314.00828078999996
random1145822,-488.71747383999997
random1487184,-521.7958148700001
random1746704,-326.42782839
random144908,-108.63442985
random199959,-409.03703005999995
random961713,-407.48059422999995
random1313307,-156.59303507
random2091826,-93.99270247
random821568,-206.26753603
random2152232,-801.08162626
random919218,-336.68414508999996
random411066,-243.27019494
random1907114,-744.44891584
random2357844,-357.54841066999995
random567264,-194.57642236
random604162,-470.9620637
random1129397,-463.82383260999995
random2421470,-165.60878899
random1946499,-440.08778149
random1712837,-143.38900839000001
random2200001,-139.7929011
random1951925,-415.46384637999995
random1708005,-177.51066549
random2204616,-1220.4973455
random1528405,-600.54528859
random2192919,-504.46409517999996
random2124919,-141.64010146
random609193,-17.35978985
random547862,-1405.15433874
random1319677,-1969.7116962300001
random1470766,-812.9251861
random2415124,-245.45578046
random650837,-149.41469044000002
random1443986,-371.28000936999996
random897651,-80.12474447
random1851022,-140.26001279
random923171,-446.26475229
random890709,-480.84852099999995
random2218263,-593.84134484
random1875374,-634.18420168
random1794630,-94.32177342
random1178858,-252.30121725
random1281602,-145.01315056
random1820178,-366.53646904
random847236,-117.9731173
random699913,-660.5432299700001
random466609,-246.32221258
random2456177,-388.841183
random1149027,-744.78163267
random1937572,-415.99215393
random1603976,-13.680584199999998
random1502012,-87.46443774000001
random1504085,-383.90922828
random322129,-244.54703017
random738638,-60.52239626
random1978381,-78.41663391
random1536440,-652.19551848
random630959,-737.69889099
random1781759,-203.28046869
random1237580,-472.91451464
random39101,-132.79940755
random844289,-590.34583408
random909844,-208.50422229
random1805242,-69.4753223
random533210,-112.08140772
random561607,-392.24074385
random829420,-83.617444
random806938,-111.99587434
random1514605,-255.69689085000002
random1481341,-263.11908574999995
random1436488,-152.81797183
random728829,-684.6902069500001
random905232,-324.9303779
random2313062,-982.19510405
random2357472,-182.34407618
random1772757,-120.66014111
random204582,-527.89323419
random1529064,-104.52870177
random1336972,-135.6139828
random1260093,-347.2772166
random1025591,-583.7098145
random666638,-118.41380198
random1312330,-557.24822415
random1052688,-84.69067133
random1025456,-554.68576017
random754251,-350.41173351
random385108,-192.72485963
random303447,-157.00090842
random1054987,-444.91412928999995
random1950794,-123.04138327
random649544,-64.94664602
random792444,-539.04276546
random1305885,-133.03282381
random98731,-254.17467153
random717445,-222.20064773000001
random766363,-56.28253036
random927526,-171.1668442
random2403533,-653.8586649700001
random2074506,-294.33762956
random2409764,-92.52822364000001
random1349889,-519.07170884
random897972,-421.16083526
random2161663,-306.06428158
random1749040,-185.98790028
random424014,-20.19156031
random1848045,-756.39243261
random494784,-211.52616196
random380258,-1003.3075068400001
random1472775,-231.9989753
random242413,-206.98596945
random22530,-158.56873767
random1147726,-357.74062198999997
random148832,-406.73186475
random1895942,-68.54628653
random468414,-335.34293538
random1603899,-407.91592807999996
random1843451,-445.87878385
random2413294,-14.683837270000001
random1498293,-312.90712646
random780551,-307.51070496999995
random1019686,-342.40480018
random2055653,-337.75478917
random2022747,-1005.51685379
random794521,-651.08620552
random1353509,-335.91128411999995
random777755,-150.64639711
random1329310,-256.88729279
random517297,-463.02700453999995
random1383807,-317.07648349
random602637,-707.16264415
random662088,-292.28692494999996
random1980297,-200.47138356
random768905,-200.0941683
random2488947,-280.48562653
random1870835,-221.36999877
random807085,-208.26132558
random544612,-154.98004558
random875216,-138.75226765
random1703029,-454.12656995
random1539550,-242.14590357
random1844295,-181.6932151
random95778,-59.64155814
random1430711,-686.88087576
random1366791,-176.61894542
random1698966,-140.22689139
random364264,-440.01740787999995
random2399952,-379.51893694999995
random1974893,-135.9395384
random2001221,-173.32043703
random2160604,-451.67298056
random650383,-388.55283411
random2230605,-50.44611213
random1898318,-134.74758556
random950553,-924.44962688
random2444032,-158.44134711
random1620100,-655.6119525500001
random2079215,-21.00649439
random1974065,-448.52974815
random944938,-235.48326131
random1277894,-801.5739446800001
random2182332,-392.79385021999997
random504491,-295.72054313999996
random873099,-321.15168181999996
random2049364,-77.07649356
random611034,-419.07592216999996
random1881699,-543.0741097900001
random1065374,-373.47310348999997
random25344,-294.4852085
random445400,-461.73318767999996
random2358984,-182.81299941
random2218000,-146.65405318
random1881043,-378.84598389999996
random244808,-143.5723141
random662707,-539.8433603000001
random2207160,-203.55581185
random2286702,-83.3625814
random91209,-120.72519385
random1916800,-262.84090223
random1218111,-77.27303805
random1307000,-665.10320096
random2201952,-163.35983653
random503177,-501.9541834
random568427,-783.13294868
random2198428,-119.092574
random1436949,-441.02903559
random1811867,-134.94958751000001
random835027,-556.86420235
random206436,-359.32505088
random2101082,-303.08918667999995
random1308368,-35.70472737
random946354,-62.573545360000004
random1901384,-820.64103236
random1711794,-323.36799372999997
random2072351,-256.51794882
random1555756,-584.7830982500001
random890115,-456.70280024
random318297,-126.85787968
random671247,-491.63106940999995
random2093223,-671.36371418
random866417,-222.48543409
random1047575,-148.12008310000002
random833050,-416.12203764
random1526614,-195.78264269
random2028308,-21.18043465
random732810,-794.0439407800001
random61545,-108.31343432
random575123,-475.95796998
random2006121,-448.75218493999995
random523495,-822.1138414100001
random1010907,-102.42655749000001
random1396516,-70.47660254
random706950,-365.53611936
random2491541,-187.99063441
random1888621,-121.15793689
random1760732,-95.4716418
random793550,-275.46508177
random2199430,-294.36418829999997
random1932099,-496.89118761
random1171604,-161.56824513
random1820480,-567.8933624900001
random2037339,-735.8977959700001
random1004636,-101.38967506
random869589,-556.0062269700001
random1385017,-442.36966906
random2032176,-177.69872152
random2419786,-527.28151774
random972056,-548.00000935
random1522098,-745.5591015800001
random2015290,-303.50471138999995
random1578654,-162.34618177000002
random2463050,-741.89415011
random356221,-171.60963928
